video_id,title,current_view
gm6EQcn-ke8,남은 전을 더 맛있게 먹는 법! #먹방 #shorts #요리,66583
UktHsjwbGUI,봄동겉절이를 새콤하게 담아서 비빔밥도 맛있게 드셔보세요 심방골주부,55202
7qsa6wC3yng,"""미역"" 참기름에 절대 볶지마세요",120520
1gl1dziISXs,"기절하게 맛있는 최화정의 봄동비빔밥 황금레시피 (+미나리파스타, 도다리매운탕)",401753
0ZqUDa7Ow3A,젓가락질이 멈추질 않는~ '오징어실채 볶음' 레시피!,1121931
BcLwOYGLBi0,BH가 제육볶음보다 더 좋아하는 김치갈비찜 레시피 최초공개 *진짜 쉬움,266530
5lFEZYighOw,잔멸치 볶을때 볶기 전 이것 먼저 해주세요!,460160
ZUuUNbUlbPI,새콤하니 입맛을 돋우는~ '대파김치' 레시피!,352145
mui1Nz5FCT8,두쫀쿠 다음 유행?! 🔥 요즘 뜨는 ‘상하이 버터떡’ 4가지 맛 만들기 ,74061
I_kiZx9CH3Y,한번 먹고 인생레시피 등극! 봄동비빔밥🥬 #초간단레시피,128678
YbohSP_5sA8,청와대 셰프의 팁이 들어간 천상현 무말랭이무침,1840342
wceYcow-8ek,표고버섯볶음 만들 때 제발 이렇게 만들어 드세요!,1483304
JDkuOd3CJZk,커스터드 크림 제일 쉽게 만드는법,91062
-pScXmHc1f8,식혜로 고추장 만드는 법 #shorts,78152
QIXxzt2QhEM,치즈케이크 안에 크레이프 케이크?! 노오븐 딸기 크레이프 치즈케이크 만들기 | No-Bake Strawberry Crepe Cheesecake Recipe,23745
YDwvdJeff_g,파 듬뿍 간장계란밥.밥 두그릇 부르는 초간단 레시피,2419129
xnP_DDAayVw,청와대에서도 자주 했던 반찬 천상현 멸치볶음,3678779
Zv1A9cfwDkE,황금레시피 봄동비빔밥! 호동이 동생 포동이가 먹는 금동비빔밥 2편이에요 #봄동비빔밥레시피,647499
A7DbLfxw9D4,[⭐️70만⭐️] 된장 머위장아찌 #shrots,782867
Ss2RoPdzWY0,김진순님의 제육볶음 특급레시피 #제육볶음 #레시피,904051
LONrl-g6IZw,냉동만두 한 끗차이로 100배 맛있게 먹는 법,805202
Py8tFGEj2_s,초대박한정식집 오이물김치 #shrots,491049
PR34qU0xfwA,합격 수육 비법 공개 #윤주모수육,444161
_YpM8SP8_QA,먹으면 기운이 확 차려지는 문숙님표 당근&생강 스프 레시피,355504
QUh7z6PNS5I,김치볶음밥에 ㄷㅈ 넣어보세요,433138
7il94UBJhIk,"100세 장수 아침식단 계란은 삶지 말고 이렇게 만들어보세요, 깜짝 놀랍니다 !",139404
AkWGAZKup5I,"청국장 끓일 때, ‘이거’ 하나만 넣어보세요. 누린내❌, 고소한맛⬆️",143144
qhoFIn10a-s,일주일에 -3kg 뺀 참치쌈장,251496
jg91KkLxXJ0,고추장 사먹지 마세요! 집에서 고추장 쉽게 만드는 방법 #고추장,171450
FAQQ6QIgdcA,레몬 커드 머랭 쿠키 만들기 | 한입에 녹는 레몬 커드 + 바삭 쿠키 + 토치 머랭 | Lemon Curd Meringue Cookies Recipe,19712
ecg0tYgtao8,김치수제비 해먹어요❤️,62791
SmM31K7hJXQ,양파를 이렇게 먹었더니 혈압이 뚝 떨어졌어요,162863
VgGYn1_MW-Y,지금까지의 김치볶음밥은 잊어주세요,401122
_2cR4AF3GeA,봄에 먹는 국물 무김치 이렇게 담그세요 기가 막힙니다,345676
c2sDB982uQA,"밥 대신 소화 잘되는 ""양배추"" 이렇게 드세요",237224
lGcb36RVnd0,이렇게 먹는건 유튜브 최초입니다.,34472
yUvUsIpy-Ag,너무 맛있어서 두번 연속 만들어 먹었습니다.,208964
CbwDbkFVs24,완벽한 계란후라이 만드는법 #요리 #계란,1761569
udSLzfgAiCc,"반찬가게 사장님들만 알고있는 전설의 '무생채 레시피', 제대로 맛 내려면 소금❌",655057
tHtiCr2mBmw,전자렌지 3분컷 계란볶이,1849882
MemPjl0bHRs,국물까지 퍼먹는 사태 장조림 입니다.,376827
uPAIB3Dvmgo,크런키맛 나는 오나오?! 매일 오트밀 먹게 될 특급 레시피,185650
WvMVR-wGmHA,계란에 눌려 죽을 에그 샌드 #요리 #계란,173433
F8rL2Nb6mX8,할머니께 전수받아 20년째 만드는 오곡밥 🌾설탕 없이 근육 유지에 도움 되는 건강한 한 끼.#오곡밥 #정월대보름 #건강식단 #근육유지 #집밥레시피,153422
QDLT8IN8-xQ,집에서 쉽게 된장 만드는 비법 공개! 이제 마트 된장 그만 드세요 #건강 #생활꿀팁 #된장,189229
wMHb2qDdFQ0,[이연복] 두쫀쿠를 이긴맛! 봄동비빔밥!,50944
0c1uIVQ1chY,무나물 콩나물 이렇게 드시면! 가족들이 더 달라고 난리에요~,97853
1WrqCTyXmEY,자르면 레이어가 쫙… 🍓 딸기 크레이프 치즈케이크 Clean Cut Layers! Strawberry Crepe Cheesecake #Shorts,18839
hsdPo-E5uic,토치로 구운 황금 머랭 레몬 커드 쿠키🍋 Torch-Toasted Golden Meringue Lemon Curd Cookies #Shorts,24863
i-12CMVW7PA,"평생 써먹는 ""알배추겉절이"" 초보도 100% 성공합니다",197180
AfHZ8Z-C_G8,이 조합 만든 사람 진짜 상 받으세요.,40693
